code_key;q1;q2;q3;q4;q4a;q6;q7;q8;q9;q10;q11;q12;q13;q14;q14a;q15;q16;q17;q18;q20;q21;q22;q22a;q22b;q23;q24;q39;q40;q41;q42;q43;q44;q45;q45a;q73;q74;table30_2
1401166;;;;;;;الحوراء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401167;;;;;;;عبد الله بن الحسين (عليهما السلام );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401168;;;;;;;فاطمة الزهراء ( عليها السلام );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401169;;;;;;;الاندلس;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401170;;;;;;;الامام الحسين ( عليه السلام ) للبنين;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401172;;;;;;;ث . ايليا للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401178;;;;;;;ث . القصواء للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401179;;;;;;;القصواء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401180;;;;;;;ث . الكوثر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401181;;;;;;;ث . الاندلس للبنين;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401182;;;;;;;ث . الاندلس للبنات;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401183;;;;;;;ملائكة الرحمة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401185;;;;;;;انوار الحسن المجتبى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401186;;;;;;;تاج الدين;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401187;;;;;;;الموصل الحرة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401188;;;;;;;المشعر الحرام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401189;;;;;;;سنجار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401190;;;;;;;الزاهدين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401192;;;;;;;الشهيد نمير الفتلاوي;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401194;;;;;;;تنمية الذكاء ( تعليق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401195;;;;;;;السنافر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401196;;;;;;;البرهان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401197;;;;;;;الشريف الرضي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401198;;;;;;;المستقبل ( غلق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401199;;;;;;;الامام علي الهادي ( ع );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401200;;;;;;;الامجاد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401201;;;;;;;الفرقان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401202;;;;;;;الادريسي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401203;;;;;;;صدى الحيدرية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401204;;;;;;;السبطين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401205;;;;;;;الطموح (القصواء للتعليم الاساسي);2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401206;;;;;;;المرتضى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401207;;;;;;;اقرا;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401208;;;;;;;ث . القمة للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401209;;;;;;;ث . القمة للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401212;;;;;;;ع . دار الزهراء للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401213;;;;;;;ع . دار الزهراء للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401214;;;;;;;ث . صدى الحيدرية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401215;;;;;;;ث . باب العلم للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401216;;;;;;;م . عمرو بن جنادة الانصاري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401217;;;;;;;م . شهداء الحرية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401218;;;;;;;ث . صدى الحيدرية للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401219;;;;;;;ث. عطاء الكوفة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401220;;;;;;;إعدادية النجف المهنية للبنات(قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401221;;;;;;;بحار الانوار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401222;;;;;;;شهداء العباسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401223;;;;;;;السيدة حكيمة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401224;;;;;;;الصادقين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401225;;;;;;;شهداء الرضوية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401226;;;;;;;م . راية النصر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401227;;;;;;;م . زها حديد ( قرض );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401228;;;;;;;م . ام الكتاب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401229;;;;;;;ع . منعم عبد الزهرة شبر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401230;;;;;;;م . احفاد مالك الاشتر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401232;;;;;;;الغد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401233;;;;;;;براثا;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401234;;;;;;;صافي صفا;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401235;;;;;;;المختار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401236;;;;;;;زدني علماً;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401237;;;;;;;باقر العلوم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401238;;;;;;;ذو الفقار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401239;;;;;;;انصار الامام الحسين(ع) الاساسية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401240;;;;;;;انصار الامام الحسين(ع) الاساسية للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401241;;;;;;;قبس الغري;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401242;;;;;;;منارة العلم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401243;;;;;;;بلاد الامير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401244;;;;;;;المهندسين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401246;;;;;;;الفراهيدي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401247;;;;;;;قطر الندى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401248;;;;;;;يوسف الصديق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401249;;;;;;;بيتي المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401250;;;;;;;ث . بيتي للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401251;;;;;;;الشجرة الطيبة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401252;;;;;;;افاق العلم الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401253;;;;;;;الياسري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401254;;;;;;;الاوائل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401255;;;;;;;السفراء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401256;;;;;;;الافق الجديد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401257;;;;;;;كوفان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401258;;;;;;;الجنائن;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401259;;;;;;;القلم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401260;;;;;;;سما النجف;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401261;;;;;;;ريحانة المصطفى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401262;;;;;;;الفلق;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401263;;;;;;;ث . براثا للبنن;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401264;;;;;;;ث . براثا للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401265;;;;;;;ث. طريق الجنة للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401266;;;;;;;ث . السماح ( تعليق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401267;;;;;;;ث . القصواء المسائية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401268;;;;;;;ث . الرؤيا;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401269;;;;;;;العين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401270;;;;;;;الشهيد ابو تحسين الصالحي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401271;;;;;;;عطاء النجف للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401272;;;;;;;عطاء النجف للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401273;;;;;;;ث . ينابيع الرحمة  ( سادس علمي );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401274;;;;;;;ث . الواقعة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401275;;;;;;;سما;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401276;;;;;;;احفاد حاتم الطائي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401277;;;;;;;الوارث;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401279;;;;;;;اليقين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401280;;;;;;;الصفا;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401281;;;;;;;عطر الجنة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401282;;;;;;;ث . انوار المستقبل للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401283;;;;;;;ث . انوار المستقبل للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401284;;;;;;;العاصمة الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401285;;;;;;;سما بغداد الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401286;;;;;;;الامناء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401287;;;;;;;ايات الرحمن الاساسية للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401288;;;;;;;العلمين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401289;;;;;;;الاريج;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401290;;;;;;;الميسم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401291;;;;;;;علي بن يقطين الأساسية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401292;;;;;;;الكمال;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401295;;;;;;;الشهيد كريم الخاقاني;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401296;;;;;;;القرطاس;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401297;;;;;;;حمائم السلام;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401298;;;;;;;آيسن;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401300;;;;;;;انوار الضياء الخيرية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401303;;;;;;;احباب المرتضى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401304;;;;;;;ث . الحسنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401305;;;;;;;م . القلم ( تعليق );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401306;;;;;;;راعي الاصلاح;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401307;;;;;;;الرؤية الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401308;;;;;;;الرحاب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401309;;;;;;;تنمية وتطوير للتعليم الاساسي للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401310;;;;;;;تنمية وتطوير للتعليم الاساسي للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401311;;;;;;;قنبر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401312;;;;;;;فاطمة الصغرى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401314;;;;;;;الوئام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401315;;;;;;;ع . القادسية للبنين ( سادس علمي وادبي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401316;;;;;;;م . ريحانة المصطفى للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401317;;;;;;;ث . ريحانة المصطفى للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401318;;;;;;;كفيلة الايتام (( لم يصدر كتابها )) / تعليق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401319;;;;;;;انوار المرتضى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401320;;;;;;;ث . المرتضى للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401321;;;;;;;ث . العلا للبنات ( المرتضى سابقا );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401322;;;;;;;احباب المرتضى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401323;;;;;;;الاعتدال;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401324;;;;;;;شموس الغري (( تعليق ));1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401325;;;;;;;الف باء للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401326;;;;;;;الف باء للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401327;;;;;;;الفهد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401328;;;;;;;ث. الفرقان للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401329;;;;;;;السفير الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401330;;;;;;;نور السفير الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401331;;;;;;;التراث للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401332;;;;;;;التراث للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401333;;;;;;;الورود;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401334;;;;;;;ث . الخالد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401335;;;;;;;علي بن يقطين الاساسية للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401336;;;;;;;الاسطورة الاساسية للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401337;;;;;;;الاسطورة الاساسية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401338;;;;;;;ث . منارة المستقبل للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401339;;;;;;;بيادر الخير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401340;;;;;;;ع . العقيلة للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401341;;;;;;;دارك;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401342;;;;;;;اجيال الحيدرية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401344;;;;;;;ع . هدى الصدر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401345;;;;;;;ع . الاشراق;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401346;;;;;;;ث . الامراء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401347;;;;;;;ث . الاميرات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401348;;;;;;;نبراس العلم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401350;;;;;;;سما بغداد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401351;;;;;;;ايات الرحمن الاساسية للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401352;;;;;;;الكوفة  المختلطة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401354;;;;;;;نون;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401355;;;;;;;ث . منارة المستقبل للبنات ( غلق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401356;;;;;;;الخالد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401357;;;;;;;باب الرجاء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401358;;;;;;;عقد الولاء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401360;;;;;;;ث . عقد الولاء للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401361;;;;;;;ث . عقد الولاء للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401362;;;;;;;ث . عشتار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401364;;;;;;;الامتياز;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401365;;;;;;;اوروك المختلطة ( تعليق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401366;;;;;;;ث . اوروك (صناع الاوائل) للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401367;;;;;;;انوار السجاد الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401368;;;;;;;انوار السجاد الابتدائية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401369;;;;;;;الشهيد عبد الرضا الفياض (قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401370;;;;;;;الشهيد جعفر المظفر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401371;;;;;;;النجوى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401372;;;;;;;العوالي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401373;;;;;;;الياسمين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401374;;;;;;;ع . الريادة ( مركزية );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401375;;;;;;;م . بلاد الامير ( تعليق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401376;;;;;;;ث . رواد السلام للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401377;;;;;;;ث . رواد السلام للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401378;;;;;;;الذكوات البيض;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401379;;;;;;;ث . زهور الجنائن للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401380;;;;;;;ث . زهور الجنائن للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401381;;;;;;;ث . الكوفة للمتميزات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401382;;;;;;;الشيخ حاتم حسن الشمخي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401383;;;;;;;م . معصومة ع;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401384;;;;;;;الاوسمة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401385;;;;;;;م . الاغاريد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401386;;;;;;;الكتاب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401387;;;;;;;م . بنات سومر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401388;;;;;;;ث . العلامة باقر الموسوي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401389;;;;;;;ثانوية المتفوقين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401390;;;;;;;ثانوية المتفوقات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401391;;;;;;;م . الفوارس;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401392;;;;;;;الربوة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401393;;;;;;;الوارقة الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401394;;;;;;;عبد الكريم الفحام;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401395;;;;;;;بشائر النصر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401396;;;;;;;الاصائل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401398;;;;;;;الفسائل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401399;;;;;;;ث . طريق الجنة للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401400;;;;;;;الخورنق الاساسية للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401402;;;;;;;الملاك;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401403;;;;;;;رواسي العلم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401404;;;;;;;حلب الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401405;;;;;;;كندة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401406;;;;;;;در النجف للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401407;;;;;;;در النجف للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401408;;;;;;;ث . در النجف للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401410;;;;;;;دار الحسين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401414;;;;;;;م . الحسنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401415;;;;;;;م . الفاطميات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401416;;;;;;;ثانوية الكوفة للمتفوقين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401417;;;;;;;ثانوية الكوفة للمتفوقات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401418;;;;;;;المبدعون الصغار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401419;;;;;;;لغة الضاد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401420;;;;;;;العدالة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401421;;;;;;;البروج الاساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401422;;;;;;;انوار الكفيل للبنين;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401423;;;;;;;انوار الكفيل للبنات;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401424;;;;;;;ث . صافي صفا;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401425;;;;;;;ث . نبراس العلم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401426;;;;;;;ع . العقيلة للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401431;;;;;;;فيض الكوثر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401432;;;;;;;الجمان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401433;;;;;;;مهدي غني الكوفي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401434;;;;;;;الانهار;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401435;;;;;;;المهيار;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401436;;;;;;;ثاانوية المناذرة للمتفوقين;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401437;;;;;;;ثانوية المناذرة للمتفوقات;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401438;;;;;;;لولو كاتي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401439;;;;;;;التعليم المطور الأساسية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401440;;;;;;;التعليم المطور الأساسية للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401441;;;;;;;ينابيع المعرفة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401442;;;;;;;طوى الأساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401443;;;;;;;ث . در النجف للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401444;;;;;;;م . ينابيع المعرفة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401445;;;;;;;الخوارزمي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401446;;;;;;;ع . الشناشيل ( قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401447;;;;;;;البوادي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401448;;;;;;;المرام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401449;;;;;;;ث . طريق الاحرار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401450;;;;;;;ث . الالباب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401451;;;;;;;ع . الشهيد ابو مهدي المهندس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401452;;;;;;;م . الشهيد قصي العيساوي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401453;;;;;;;الخورنق الاساسية للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401454;;;;;;;رسول الرحمة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401455;;;;;;;ث . المرفأ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401456;;;;;;;م . الشهيد محمد عدنان العوادي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401457;;;;;;;ع . ولاء الكوفة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401458;;;;;;;م . شهداء منطقة الوهابي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401459;;;;;;;العهد الزاهر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401460;;;;;;;جنائن بابل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401461;;;;;;;البراء;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401462;;;;;;;ث . الاصفياء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401463;;;;;;;ث . درة المحيط;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401464;;;;;;;ث . العراق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401465;;;;;;;ث . الخالدات;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401466;;;;;;;ساندي بيل ( غلق );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401467;;;;;;;سما العراق للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
