code_key;q1;q2;q3;q4;q4a;q6;q7;q8;q9;q10;q11;q12;q13;q14;q14a;q15;q16;q17;q18;q20;q21;q22;q22a;q22b;q23;q24;q39;q40;q41;q42;q43;q44;q45;q45a;q73;q74;table30_2
1401518;;;;;;;الشيماء المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401598;;;;;;;المواهب الاساسية الاهلية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401599;;;;;;;المواهب المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401519;;;;;;;ادوبا المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401586;;;;;;; المختلطةالاولياء الصالحين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401105;;;;;;;ابن الهيثم للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401116;;;;;;;  النخبة للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401106;;;;;;; ابن الهيثم المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401166;;;;;;;الحوراء الاساسية المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401628;;;;;;;سما العراق الأساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401629;;;;;;;سما العراق الأساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401043;;;;;;;كنوز المعرفة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401629;;;;;;;ادوبا الاساسية الاهلية للبنين ;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401675;;;;;;;الاولياء الصالحين الأساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401684;;;;;;;مدينة العلم الاساسية;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401696;;;;;;;الارتقاء الاساسية;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401699;;;;;;;كنوز المعارف الاساسية;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401700;;;;;;;منارة المستقبل المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401708;;;;;;;السلطان المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401715;;;;;;;حروف المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401716;;;;;;;العقيق ;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401717;;;;;;;الياقوتة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401719;;;;;;;شمس المغرب الاساسية;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401203;;;;;;;صدى الحيدرية المختلطة;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401339;;;;;;;بيادر الخير المختلطة ;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401342;;;;;;;اجيال الحيدرية;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401358;;;;;;; عقد الولاء المختلطة;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400921;;;;;;;العقيلة (ع) الاساسية للبنات;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400977;;;;;;;البلال المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401167;;;;;;;عبد الله بن الحسين (عليهما السلام );2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401168;;;;;;;فاطمة الزهراء ( عليها السلام );2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401179;;;;;;; القصواء المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401204;;;;;;;السبطين المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401205;;;;;;;القصواء للتعليم الاساسي;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401252;;;;;;;افاق العلم الاساسية للبنات;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401253;;;;;;;الياسري المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401254;;;;;;;الاوائل المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401255;;;;;;;السفراء المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401256;;;;;;;الافق الجديد المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401257;;;;;;;كوفان المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401258;;;;;;;الجنائن المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401259;;;;;;;القلم المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401284;;;;;;;العاصمة الاساسية;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401285;;;;;;;سما بغداد الاساسية;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401287;;;;;;;ايات الرحمن ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401286;;;;;;;الامناء;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401289;;;;;;;الاريج;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401297;;;;;;;حمائم السلام;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401296;;;;;;;القرطاس;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401329;;;;;;;السفير ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401330;;;;;;;نور السفير ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401321;;;;;;;التراث للبنين ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401332;;;;;;;التراث للبنات;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401350;;;;;;;سما بغداد المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401352;;;;;;;الكوفة المختلطة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401354;;;;;;;نون المختلطة  ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401367;;;;;;;انوار2 السجاد الاساسية;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401368;;;;;;;انوار السجاد للبنات;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401400;;;;;;;الخورنق ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401404;;;;;;;حلب الاساسية للبنين;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401405;;;;;;;كندة;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401406;;;;;;;در النجف للبنين;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401407;;;;;;;در النجف للبنات;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401421;;;;;;;البروج;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401441;;;;;;;ينابيع المعرفة ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401442;;;;;;;طوى الأساسية ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401520;;;;;;;أجيال المستقبل;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401584;;;;;;;سمارت المختلطة ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401618;;;;;;;كوكب المواهب الأساسية ( الميار سابقا ) ;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401453;;;;;;;الخورنق الاساسية للبنين;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401682;;;;;;;المستنصرية;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401713;;;;;;;سمارت الاساسية للبنين;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401351;;;;;;; ايات الرحمن الاساسية للبنات;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401617;;;;;;;( براعم العراق ( الميار سابقا;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401206;;;;;;;المرتضى المختلطة;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401260;;;;;;;سما النجف المختلطة;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401288;;;;;;;العلمين ;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401319;;;;;;;انوار المرتضى;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401327;;;;;;;الفهد ;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401521;;;;;;;النهرين المختلطة;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401626;;;;;;;السحاب;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401261;;;;;;;ريحانة المصطفى المختلطة;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401169;;;;;;;الاندلس الاهلية;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401170;;;;;;;الامام الحسين الاهلية;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401467;;;;;;;بوابة التألق الاهلية ;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401097;;;;;;;انوار الغري الابتدائية الاهلية;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401262;;;;;;;الفلق الاهلية;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401207;;;;;;;اقرا الاهلية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401378;;;;;;;الذكوات البيض الاهلية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401422;;;;;;;انوار الكفيل الاهليه للبنات ;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401423;;;;;;;انوار الكفيل الاهليه للبنين;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401503;;;;;;;جنة الحسين الاهلية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401522;;;;;;;نور المعرفة الابتدائية الاهلية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401714;;;;;;;جنة الحسين الاساسية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401357;;;;;;;باب الرجاء الاهلية;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400902;;;;;;;سيدة النساء الابتدائية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400903;;;;;;;وليد الكعبة الابتدائية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401184;;;;;;;العترة الطاهرة المختلطة;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400905;;;;;;;فدك الابتدائية للبنات;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
